CLUSTER,FREQUENCY,GROUP,N,LOW,HIGH,LOOP,ORIGINAL_TLV,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
3,182,2,1865,1,1000,2,351.587912,0.0,0.000305,0.0,0.005702,0.003692,0.021083,0.008242,0.013646,0.000916,0.000962,0.00641,0.000289,0.013323,0.0,0.013948,0.006907,0.011169,0.01919,0.000296,0.005495,0.001241,0.0,0.001471,0.0,0.005952,0.0,0.002228,0.002943,0.00097,0.002254,0.003358,0.0,0.0,0.006752,0.000916,0.005567,0.0,0.00518,0.003381,0.003354,0.0,0.002747,0.002917,0.0,0.012299,0.0,0.002058,0.00347,0.006618,0.004622,0.000366,0.007833,0.005495,0.003925,0.003846,0.004787,0.0,0.002317,0.0,0.003496,0.003181,0.008006,0.007865,0.0,0.00281,0.003953,0.005495,0.000177,0.000239,0.005594,0.00407,0.00471,0.001739,0.003949,0.008021,0.0,0.00161,0.001374,0.004831,0.00298,0.003124,0.0,0.000157,0.001805,0.011578,0.004525,0.001866,0.0,0.0,0.0005,0.010057,0.002262,0.0,0.013356,0.017099,0.001939,0.005495,0.002747,0.0,0.008242,0.001847,0.0,0.0,0.004056,0.0,0.002637,0.00341,0.00157,0.0,0.015191,0.0,0.002892,0.005495,0.005205,0.003663,0.002747,0.002747,0.001099,0.00989,0.011359,0.0,0.0,0.001099,0.016804,0.005714,0.002983,0.0,0.005495,0.0,0.001934,0.0,0.0,0.010989,0.005495,0.0,0.015283,0.006868,0.0,0.003663,0.005795,0.001479,0.009,0.0,0.015674,0.0,0.003124,0.002198,0.0,0.0,0.0,0.004508,0.002198,0.004061,0.0,0.002442,0.002497,0.006296,0.0,0.0,0.0,0.0,0.003344,0.001221,0.0,0.0,0.000275,0.0124,0.0,0.002968,0.0,0.0,0.0,0.0,0.013506,0.002442,0.0,0.0,0.010824,0.004909,0.008287,0.005887,0.003297,0.012386,0.014501,0.003646,0.0,0.0,0.003497,0.011371,0.005495,0.009768,0.00324,0.008159,0.017111,0.001221,0.006036,0.00723,0.0,0.0,0.002498,0.006369,0.0,0.013124,0.012717,0.02231,1.4e-05
4,169,2,1865,1,1000,2,662.047337,0.0,0.001315,0.0,0.002456,0.005825,0.020737,0.0,0.015083,0.0,0.000888,0.004367,0.0,0.015238,0.0,0.011578,0.001183,0.005608,0.014749,0.003687,0.0,0.0007,0.005917,0.001724,0.0,0.009172,0.0,0.001866,0.003381,0.001044,0.002478,0.005369,0.0,0.0,0.003761,0.002959,0.002686,0.0,0.005314,0.002276,0.005917,0.0,0.003864,7.3e-05,0.000208,0.009875,0.0,0.00312,0.009031,0.003497,0.003539,0.003945,0.007277,0.0,0.010144,0.008876,0.007396,0.0,0.006559,0.0,0.000922,0.005139,0.003888,0.006729,0.0,0.004371,0.007,0.0,0.001145,0.00566,0.005164,0.004383,0.004116,0.002384,0.001479,0.010202,0.0,0.000952,0.000986,0.002142,0.001805,0.005541,0.0,0.002029,0.001881,0.019706,0.010442,0.008262,0.0,0.0,0.0,0.010514,0.004786,0.0,0.011106,0.017846,0.012182,0.0,0.001972,0.005917,0.00074,0.001326,0.0,0.0,0.001698,0.0,0.003195,0.002857,0.0,0.0,0.024887,0.0,0.002491,0.001029,0.000311,0.0,0.0,0.0,0.005917,0.006762,0.008079,0.0,0.0,0.001183,0.017751,0.007101,0.003212,0.0,0.0,0.0,0.006012,0.0,0.0,0.0,0.0,0.0,0.009483,0.001109,0.0,0.0,0.009597,0.00201,0.002346,0.003087,0.021177,0.0,0.004061,0.001893,0.0,0.0,0.001972,0.006372,0.003156,0.000772,0.0,0.000657,0.007531,0.010355,0.0,0.0,0.0,0.0,0.004631,0.001644,0.0,0.0,0.0,0.011757,0.0,0.002721,0.0,0.001183,0.000311,0.0,0.014846,0.003726,0.0,0.0,0.012296,0.004684,0.00582,0.001057,0.003077,0.016315,0.015038,0.003207,0.0,0.006805,0.007945,0.011629,0.0,0.005698,0.002807,0.008876,0.015272,0.002066,0.005738,0.006696,0.0,0.0,0.001883,0.008405,0.000311,0.010833,0.010699,0.02364,0.000249
5,264,2,1865,1,1000,2,50.818182,0.0,0.00484,0.0,0.001286,0.004084,0.013991,0.007576,0.008098,0.0,0.000947,0.001353,0.000199,0.008866,0.0,0.006285,0.000325,0.003862,0.008134,0.001078,0.0,0.002036,0.0,0.001193,0.0,0.002273,0.0,0.000955,0.000676,0.001783,0.001522,0.002876,0.0,0.0,0.000417,0.0,0.001819,0.0,0.002075,0.004079,0.000836,0.0,0.004097,0.000889,0.00093,0.017108,0.003788,0.001749,0.001994,0.004218,0.005381,0.0,0.004556,0.0,0.003968,0.003788,0.0033,0.0,0.005066,0.0,0.003689,0.000449,0.00184,0.003788,0.0,0.002497,0.00134,0.0,0.0,0.00247,0.00062,0.007716,0.002165,0.000327,0.002308,0.003962,0.0,0.004158,0.000789,0.004049,0.00122,0.00242,0.0,0.000649,0.001907,0.00744,0.004234,0.001572,0.0,0.0,0.0,0.011753,0.003844,0.0,0.017832,0.010697,0.001337,0.0,0.000316,0.0,0.003314,0.001078,0.0,0.0,0.002923,0.0,0.000606,0.003004,0.001623,0.0,0.019162,0.0,0.0,0.000823,0.002791,0.0,0.0,0.001894,0.0,0.00474,0.002768,0.0,0.0,0.0,0.010732,0.004621,0.001623,0.0,0.0,0.0,0.00197,0.0,0.0,0.0,0.0,0.0,0.004967,0.001894,0.0,0.0,0.004805,0.000898,0.00418,0.0,0.006818,0.0,0.00156,0.004242,0.0,0.0,0.0,0.006167,0.002399,0.000823,0.004477,0.000421,0.001377,0.002446,0.0,0.0,0.001894,0.0,0.0,0.00484,0.0,0.0,0.0,0.005975,0.0,0.001522,0.0,0.0,0.001196,0.0,0.007234,0.002104,0.0,0.0,0.008304,0.006699,0.003602,0.001353,0.00303,0.010313,0.005867,0.000496,0.0,0.000758,0.003523,0.00583,0.0,0.001683,0.001214,0.007174,0.014358,0.002946,0.002927,0.00638,0.0,0.003788,0.0,0.004029,0.000199,0.009584,0.008729,0.012193,0.0
6,184,2,1865,1,1000,2,444.097826,0.0,0.00151,0.001812,0.005742,0.00569,0.017041,0.009964,0.012457,0.0,0.001902,0.009576,0.000286,0.01616,0.0,0.011801,0.000155,0.008596,0.014614,0.005226,0.0,0.000526,0.0,0.001669,0.0,0.010417,0.0,0.000539,0.002135,0.0,0.000975,0.002919,0.0,0.0,0.005435,0.0,0.003504,0.0,0.003098,0.001045,0.001694,0.0,0.007154,0.000738,0.0,0.011697,0.0,0.00247,0.001144,0.005311,0.003251,0.0,0.002093,0.0,0.00207,0.003804,0.006505,0.0,0.005959,0.005435,0.002047,0.00379,0.008385,0.001812,0.0,0.00562,0.003513,0.0,0.000701,0.000236,0.003854,0.002013,0.002948,0.001955,0.001189,0.003061,0.0,0.001749,0.004982,0.009277,0.001934,0.003017,0.0,0.000776,0.002155,0.018634,0.002238,0.001641,0.0,0.0,0.0,0.009705,0.003517,0.0,0.011037,0.014435,0.006074,0.0,0.001057,0.0,0.000679,0.003608,0.0,0.0,0.002241,0.0,0.003587,0.001124,0.0,0.0,0.014067,0.0,0.001144,0.006853,0.003719,0.0,0.0,0.0,0.002174,0.006056,0.006428,0.0,0.0,0.0,0.018433,0.006087,0.003882,0.0,0.0,0.0,0.003087,0.0,0.0,0.0,0.0,0.0,0.008926,0.003736,0.0,0.0,0.005543,0.001219,0.00178,0.000709,0.013387,0.0,0.006927,0.00413,0.0,0.0,0.0,0.013169,0.001268,0.002836,0.004941,0.0,0.001976,0.006001,0.0,0.0,0.0,0.0,0.008507,0.002868,0.0,0.0,0.000543,0.010887,0.001812,0.00256,0.0,0.001087,0.003719,0.005435,0.01111,0.003221,0.00075,0.0,0.009548,0.006869,0.003207,0.002523,0.001739,0.012095,0.009685,0.002387,0.0,0.005435,0.008019,0.013752,0.0,0.005032,0.003832,0.010705,0.009265,0.002502,0.006258,0.001144,0.0,0.0,0.0,0.006889,0.000858,0.008917,0.012371,0.020469,9e-05
7,144,2,1865,1,1000,2,794.152778,0.002778,0.000386,0.005787,0.005372,0.003038,0.018635,0.0,0.024078,0.0,0.000694,0.009094,0.0,0.013274,0.0,0.010593,0.0,0.005084,0.014582,0.006197,0.0,0.010529,0.0,0.000383,0.0,0.004051,0.0,0.001501,0.003224,0.000409,0.001721,0.005787,0.0,0.0,0.002178,0.006944,0.002056,0.0,0.005706,0.009348,0.005231,0.0,0.004323,0.000514,0.000244,0.010072,0.0,0.002727,0.001096,0.000158,0.004738,0.0,0.018534,0.0,0.005291,0.00625,0.005051,0.0,0.001422,0.0,0.001263,0.014072,0.000397,0.004357,0.0,0.00947,0.003472,0.0,0.000224,0.001208,0.002146,0.009516,0.003062,0.000849,0.00217,0.014687,0.0,0.001596,0.000868,0.009339,0.003413,0.010428,0.0,0.001984,0.000422,0.010727,0.006536,0.000917,0.0,0.0,0.0,0.010572,0.001736,0.002315,0.009936,0.017417,0.001634,0.0,0.000772,0.0,0.0,0.001796,0.0,0.0,0.002766,0.0,0.001389,0.002395,0.0,0.0,0.014706,0.0,0.0,0.00151,0.005848,0.0,0.0,0.0,0.0,0.004365,0.009415,0.0,0.0,0.0,0.014757,0.005556,0.006746,0.0,0.0,0.0,0.002389,0.0,0.0,0.0,0.0,0.0,0.006623,0.007813,0.0,0.0,0.008741,0.001781,0.001557,0.008152,0.023904,0.0,0.014434,0.005,0.0,0.0,0.002315,0.004452,0.002315,0.000906,0.0,0.000772,0.003157,0.008102,0.0,0.0,0.0,0.0,0.005435,0.006173,0.0,0.0,0.000347,0.014536,0.002315,0.002868,0.003472,0.001389,0.002924,0.0,0.010992,0.0018,0.0,0.0,0.016433,0.001897,0.007514,0.008433,0.000556,0.015775,0.011748,0.001038,0.001852,0.001042,0.010052,0.004771,0.0,0.002315,0.00365,0.008102,0.020304,0.006173,0.014257,0.008224,0.0,0.0,0.001263,0.007166,0.005482,0.010543,0.011616,0.024661,0.000142
8,212,2,1865,1,1000,2,262.15566,0.0,0.000262,0.000786,0.002047,0.003538,0.014941,0.0,0.008993,0.0,0.00059,0.003594,0.000993,0.009184,0.0,0.006902,0.00566,0.005919,0.009388,0.001524,0.0,0.004514,0.0,0.000743,0.0,0.004481,0.0,0.001657,0.00219,0.001665,0.000685,0.004542,0.0,0.0,0.002718,0.000786,0.001986,0.0,0.004071,0.003991,0.002083,0.0,0.003851,0.000233,0.000166,0.017993,0.0,0.002264,0.006703,0.001072,0.001367,0.000314,0.001944,0.0,0.001797,0.000943,0.001572,0.0,0.003524,0.0,0.000184,0.001428,0.001213,0.003607,0.004717,0.002787,0.001956,0.0,0.002435,0.001436,0.0006,0.005765,0.002598,0.001459,0.000811,0.000651,0.0,0.000461,0.0,0.000163,0.000799,0.00508,0.0,0.001078,0.001415,0.008886,0.005827,0.003827,0.0,0.0,0.0,0.013624,0.001249,0.0,0.015239,0.011528,0.00333,0.0,0.001703,0.0,0.001769,0.000773,0.0,0.0,0.003876,0.0,0.001038,0.001789,0.0,0.0,0.016648,0.0,0.000497,0.000205,0.003227,0.0,0.0,0.0,0.0,0.003989,0.001633,0.0,0.0,0.0,0.009945,0.004528,0.003908,0.0,0.0,0.0,0.000943,0.0,0.0,0.0,0.0,0.0,0.00631,0.0,0.0,0.0,0.00413,0.001512,0.002602,0.001846,0.005462,0.0,0.002775,9.4e-05,0.0,0.0,0.0,0.004052,0.0,0.000205,0.001286,0.0,0.001286,0.00285,0.0,0.0,0.0,0.0,0.007793,0.003014,0.0,0.0,0.000236,0.007645,0.001572,0.001537,0.0,0.0,0.002731,0.0,0.007343,0.006464,0.0,0.0,0.006898,0.004193,0.005413,0.0,0.003019,0.008316,0.007554,0.001719,0.0,0.002358,0.005904,0.004102,0.0,0.002271,0.002298,0.006861,0.007143,0.000299,0.00411,0.007572,0.0,0.0,0.0,0.003635,0.000993,0.01033,0.008203,0.013476,2.4e-05
9,238,2,1865,1,1000,2,114.084034,0.0,0.0,0.0,0.001586,0.002823,0.012887,0.0007,0.00914,0.0,0.001996,0.0006,0.0,0.011322,0.0,0.009266,0.0,0.005245,0.010927,0.000614,0.0,0.000813,0.0,0.000827,0.0,0.002941,0.0,0.000114,0.006603,0.000494,0.001472,0.001089,0.0,0.0,0.002991,0.0,0.001465,0.0,0.003867,0.001293,0.000819,0.004202,0.003044,5.2e-05,0.000737,0.01088,0.0,0.002827,0.006413,0.003629,0.002592,0.0,0.006274,0.0,0.001401,0.002941,0.005602,0.0,0.001974,0.0,0.000218,0.002598,0.001801,0.004449,0.002101,0.004631,0.000922,0.0,0.000271,0.001279,0.001222,0.008092,0.004289,0.000605,0.000394,0.004008,0.0,0.00029,0.00035,0.00594,0.000214,0.002108,0.0,0.00012,0.00081,0.012643,0.002966,0.002695,0.0,0.0,0.0,0.009491,0.002719,0.0,0.007046,0.011681,0.003955,0.0,0.002451,0.0,0.0,0.001811,0.0,0.0,0.002329,0.0,0.001849,0.001159,0.0006,0.0,0.012605,0.0,0.000663,0.000913,0.003981,0.0,0.0,0.0,0.002521,0.004826,0.004282,0.004202,0.0,0.00084,0.015931,0.002857,0.001801,0.0,0.0,0.0,0.003765,0.0,0.0,0.0,0.0,0.0,0.006539,0.002889,0.0,0.0,0.002613,0.000781,0.003839,0.000731,0.01172,0.0,0.001483,0.00042,0.0,0.0,0.002801,0.005548,0.001681,0.001096,0.0,0.003035,0.005348,0.004027,0.0,0.0,0.001681,0.0,0.002923,0.002451,0.0,0.0,0.00021,0.007598,0.001401,0.001407,0.0,0.0,0.001548,0.0,0.008031,0.001401,0.001159,0.0,0.010157,0.002432,0.003857,0.00015,0.000672,0.012556,0.007234,0.002081,0.00028,0.00042,0.001998,0.005846,0.0,0.00638,0.004794,0.009167,0.009084,0.002468,0.004106,0.006413,0.0,0.0,0.0,0.004362,0.0,0.006546,0.009338,0.014908,0.00015
0,756,3,771,0,0,3,0.0,0.0,0.00022,0.0,0.000399,0.000992,0.007314,0.001543,0.005192,0.0,0.000893,0.001386,0.000348,0.003968,0.0,0.003333,0.000416,0.001608,0.004538,0.000214,0.0,0.001109,0.0,0.000312,0.0,0.001852,0.0,0.0005,0.001464,0.000233,0.00061,0.000931,0.0,0.0,0.00102,0.0,0.001096,0.0,0.002359,0.001018,0.000206,0.0,0.002295,0.000849,0.000162,0.010827,0.0,0.00089,0.000696,0.000992,0.001595,0.0,0.003271,0.0,0.002645,0.001852,0.001403,0.0,0.000478,0.0,0.000533,0.000505,0.001209,0.000441,0.0,0.001804,0.001,0.0,0.000512,0.001208,0.000842,0.000931,0.000789,0.000133,0.000248,0.002311,0.0,0.000631,0.000496,0.000798,0.000874,0.001699,0.0,0.000794,0.00052,0.005291,0.002101,0.001098,0.001323,0.001323,0.0,0.0091,0.000895,0.0,0.009096,0.006852,0.0007,0.0,0.000367,0.0,0.001488,0.000627,0.0,0.0,0.001135,0.001323,0.000926,0.000639,9.4e-05,0.0,0.006653,0.0,7e-05,0.000805,0.001323,0.0,0.0,0.0,0.0,0.001746,0.001641,0.000529,0.0,0.001058,0.006459,0.000979,0.001285,0.0,0.0,0.0,0.001185,0.0,0.0,0.0,0.0,0.0,0.002348,0.000496,0.0,0.001323,0.001823,0.000653,0.001847,0.000345,0.00685,0.0,0.00166,0.000291,0.0,0.0,0.0,0.002442,0.000705,0.000805,0.000842,0.000294,0.002525,0.001268,0.0,0.0,0.000661,0.0,0.001898,0.001359,0.0,0.0,0.000661,0.002471,0.0,0.001066,0.000661,0.001323,0.000835,0.0,0.004763,0.000784,0.0,0.0,0.00348,0.001433,0.001973,0.000709,0.002487,0.004465,0.003372,0.001026,0.000176,0.000992,0.0016,0.002174,0.0,0.001519,0.000797,0.003788,0.005883,0.001008,0.001012,0.002193,0.0,0.0,0.000361,0.001921,0.0,0.004558,0.0034,0.007186,3e-06
1,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.007973,0.0,0.056075,0.0,0.0,0.0,0.0,0.190265,0.0,0.047081,0.0,0.0,0.075286,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060201,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.044118,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.025862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.039801,0.0,0.0,0.0,0.210526,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010834,0.0,0.0,0.0,0.0,0.0,0.0,0.050903,0.0,0.0,0.0,0.033033,0.0,0.180328,0.0,0.0,0.011561,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.085714,0.047619,0.0,0.105263,0.0,0.0,0.0,0.0,0.0,0.001727,0.0,0.095424,0.0
2,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.046875,0.197039,0.0,0.095794,0.0,0.0,0.02381,0.0,0.128319,0.0,0.256121,0.0,0.013072,0.291326,0.0,0.0,0.0,0.0,0.031496,0.0,0.216667,0.0,0.0,0.571429,0.0,0.0,0.074074,0.0,0.0,0.144068,0.0,0.006579,0.0,0.047771,0.192308,0.0,0.0,0.040816,0.098765,0.017544,0.10596,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.022727,0.0,0.0,0.0,0.0,0.0,0.028571,0.470588,0.0,0.022727,0.317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.101695,0.003344,0.0,0.0,0.0,0.098214,0.235294,0.0,0.0,0.0,0.0,0.049107,0.029412,0.0,0.153846,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097143,0.0,0.0,0.0,0.2,0.608333,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.250271,0.0,0.0,0.0,0.0,0.0,0.0,0.20197,0.0,0.0,0.0,0.144144,0.064815,0.344262,0.0,0.0,0.0,0.097744,0.0,0.0,0.5,0.160839,0.391304,0.0,0.0,0.0,0.0,0.07619,0.0,0.0,0.526316,0.0,0.0,0.0,0.0,0.0,0.058722,0.248082,0.243427,0.0
3,2,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.003987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008474,0.0,0.0,0.007365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013393,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005181,0.0,0.003895,0.0
4,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.109375,0.912301,0.0,0.044393,0.0,0.0,0.0,0.0,0.017699,0.0,0.035782,0.0,0.0,0.232406,0.0,0.0,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299363,0.0,0.038961,0.0,0.0,0.0,0.0,0.066225,0.0,0.007273,0.0,0.0,0.018692,0.0,0.006757,0.0,0.0,0.0,0.007576,0.0,0.060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556936,0.0,0.0,0.103448,0.0,0.0,0.0,0.0,0.050847,0.023411,0.0,0.0,1.0,0.080357,0.0,0.075472,0.0,0.0,0.0,0.013393,0.0,0.0,0.153846,0.064,0.0,0.0,0.0,0.0,0.0,0.017241,0.0,0.0,0.169916,0.0,0.0,0.0,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297143,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059603,0.0,0.0,0.0,0.00995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716143,0.0,0.049107,0.0,0.0,0.0,0.0,0.106732,0.0,0.0,0.0,0.012012,0.125,0.147541,0.0,0.0,0.364162,0.270677,0.242991,1.0,0.0,0.188811,0.191304,0.0,0.0,0.0,0.0,0.009524,0.015873,0.113636,0.0,0.0,0.0,0.0,0.547771,0.0,0.694301,0.025575,0.43038,0.0
5,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.128702,0.0,0.007009,0.0,0.0,0.0,0.0,0.0,0.0,0.003766,0.314286,0.163399,0.00491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209877,0.0,0.0,0.0,0.010909,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026316,0.0,0.0,0.0,0.0,0.012195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114943,0.0,0.0,0.0,0.0,0.0,0.0,0.007143,0.0,0.0,0.0,0.0,0.0,0.0,0.022321,0.0,0.0,0.138462,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052632,0.0,0.0,0.0,0.0,0.102857,0.0,0.0,0.0,0.0,0.0,0.0,0.028571,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.046358,0.0625,0.0,0.0,0.079602,0.025641,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024554,0.0,0.0,0.0,0.0,0.073892,0.0,0.0,0.0,0.021021,0.0,0.0,0.0,0.0,0.017341,0.045113,0.009346,0.0,0.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.07619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210526,0.036269,0.217391,0.011685,0.0
